GeneID,Base mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Gene name
ENSMUSG00000102496,211.390605521131,1.93839116526158,0.230980990692895,8.39199433445504,4.77963945825607e-17,2.1133653828625e-13,18,35707960,35710119,1,Gm36989
ENSMUSG00000091509,237.471633726029,1.27272033484776,0.18698331533969,6.80659839909046,9.99333877722013e-12,2.45480815207536e-08,14,105346826,105352112,-1,Gm17066
ENSMUSG00000023243,3279.20765209161,-1.01633203745497,0.150812145115615,-6.73905962066805,1.59414984165896e-11,3.52434646993964e-08,14,20190125,20231877,-1,Kcnk5
ENSMUSG00000047728,304.773418240211,-1.15890740237037,0.191233177814343,-6.06017959653154,1.35969643168411e-09,2.00401124744482e-06,15,75088225,75094510,1,Ly6g2
ENSMUSG00000046761,4622.99434666813,-1.02461865941545,0.177748919756789,-5.76441567587257,8.19412335896435e-09,1.00642044011102e-05,15,75872942,75886185,-1,Fam83h
ENSMUSG00000030472,356.628511750679,-1.09281911942862,0.196915103317266,-5.54969680343866,2.86165449674569e-08,2.87570261882062e-05,7,43284131,43298719,1,Ceacam18
ENSMUSG00000035105,1416.3143423105,-1.12899137529357,0.212599944869168,-5.31040295418863,1.09383117641133e-07,9.67296785924063e-05,12,54225767,54250646,-1,Egln3
ENSMUSG00000031762,915.568582534066,-1.59635715965188,0.302053650570893,-5.28501197265687,1.2569653629776e-07,9.92463937311029e-05,8,94899292,94900196,1,Mt2
ENSMUSG00000031765,3145.58359694571,-1.54277378206208,0.291809937067413,-5.28691311052122,1.24397690723741e-07,9.92463937311029e-05,8,94905710,94906955,1,Mt1
ENSMUSG00000039438,52.2014959705493,-1.43199721126258,0.270819195714422,-5.28765033617711,1.23897524829585e-07,9.92463937311029e-05,9,44710694,44714369,-1,Ttc36
ENSMUSG00000027983,312.589924077871,-1.21209140421555,0.244904801756974,-4.94923494974321,7.45057637530693e-07,0.000445182006771,3,131082090,131096876,-1,Cyp2u1
ENSMUSG00000020838,587.33159619067,-1.52340997710804,0.308294302930643,-4.94141462435898,7.75577769013443e-07,0.0004512229820355,11,76889429,76923166,1,Slc6a4
ENSMUSG00000013483,1076.11893897931,-1.22687009428953,0.248978972000353,-4.92760526896141,8.32435762009602e-07,0.0004667312184222,11,119198594,119236201,1,Card14
ENSMUSG00000017607,9879.87853316741,-1.10203265797974,0.224002029744534,-4.91974407212544,8.66574467053369e-07,0.0004667312184222,11,98956504,98980132,-1,Tns4
ENSMUSG00000102419,81.6672962695875,1.02791089076456,0.208847785187778,4.92181849015229,8.57437213949992e-07,0.0004667312184222,9,56321315,56323350,-1,Gm36940
